"Item_Identifier","Outlet_Identifier","Item_Outlet_Sales"
"FDW39","OUT010",540.058232633333
"FDP04","OUT019",168.494449866667
"NCM55","OUT013",2943.00000873333
"FDG47","OUT045",4031.08765353333
"NCU41","OUT017",3116.18479766667
"NCK31","OUT017",868.2607917
"FDZ46","OUT045",1589.57131186667
"FDU13","OUT027",3489.69168074445
"NCF19","OUT045",716.090648166666
"NCJ43","OUT013",3131.0946119
"NCJ05","OUT045",2440.86996083333
"FDS04","OUT027",3613.70118446667
"FDX28","OUT010",353.060867866667
"FDB41","OUT027",1149.317276
"FDG53","OUT046",1770.76855993333
"FDL15","OUT010",302.921800166667
"FDQ08","OUT049",1055.67705563333
"DRN36","OUT013",1551.03680526667
"FDI46","OUT013",4580.17258063333
"FDG16","OUT027",5569.7219364
"FDV32","OUT013",1169.14435613333
"FDF44","OUT010",203.7298065
"FDK04","OUT018",730.370171733333
"NCA41","OUT013",2853.6028208
"FDD51","OUT017",596.0890755
"NCZ53","OUT045",2852.38662613333
"FDP01","OUT027",3313.5903919
"FDY25","OUT049",3112.42946373333
"FDB17","OUT018",2167.66913976667
"NCV54","OUT018",1735.2332604
"FDJ32","OUT017",995.165378766667
"FDA37","OUT049",2050.65512266667
"FDG35","OUT035",3375.96098236667
"NCM05","OUT018",4041.7182602
"FDG45","OUT046",4349.8934443
"FDH28","OUT013",475.4314679
"NCE18","OUT049",4201.08725526667
"FDH38","OUT045",1934.59486406667
"FDR56","OUT013",3020.13948576667
"FDH17","OUT027",2523.67051333333
"FDD39","OUT049",3274.47386513333
"FDB41","OUT049",886.538222333333
"NCR53","OUT046",3522.8539951
"FDX46","OUT017",711.836851966667
"FDV28","OUT049",598.922664816666
"FDA08","OUT018",2278.1705232
"FDH45","OUT017",676.433602766667
"NCS38","OUT010",324.5468732
"FDD40","OUT010",514.256041366667
"DRM59","OUT035",2634.65759786667
"NCJ43","OUT018",2762.17977784286
"NCN29","OUT013",952.948332366667
"NCC19","OUT045",3369.091147
"FDR56","OUT035",3034.16034603333
"FDZ43","OUT049",3908.6567986
"FDJ32","OUT010",163.6330002
"DRH03","OUT017",1127.9674003
"NCZ54","OUT035",3471.2355198
"FDE26","OUT017",2424.30785293333
"FDS03","OUT045",1240.1264038
"DRZ24","OUT019",338.453215866667
"FDO48","OUT027",5195.83084973333
"FDW39","OUT049",2329.17291156667
"NCK05","OUT049",1137.63071053333
"NCK30","OUT017",4109.75891443334
"FDT27","OUT018",3590.81364366667
"FDS08","OUT019",391.8768969
"NCJ19","OUT049",1097.59349333333
"FDC58","OUT045",635.7870676
"DRE37","OUT013",2848.73138413333
"FDW02","OUT035",2508.3169434
"FDJ02","OUT010",329.834878733333
"FDX09","OUT045",2956.09385346667
"FDT31","OUT010",456.430423633333
"FDI24","OUT049",3436.3722344
"FDY09","OUT045",2855.862546
"FDV28","OUT045",547.541824633333
"DRM47","OUT049",3849.82848606667
"FDT52","OUT019",626.3150639
"FDI48","OUT018",711.940827733334
"FDY55","OUT017",6216.52777206666
"FDU48","OUT013",1918.2643436
"FDN25","OUT045",684.458157266667
"FDP20","OUT049",2059.73408243333
"FDJ15","OUT013",3234.17920526667
"FDD04","OUT018",1873.5991506
"FDY58","OUT045",3710.8732519
"FDR37","OUT018",2733.23794326667
"FDF44","OUT013",2379.99975066667
"FDD32","OUT045",1209.7079992
"FDR57","OUT017",2302.69349073333
"DRG39","OUT027",1731.08227331712
"FDX15","OUT017",2744.59682416667
"DRN37","OUT045",2064.1980495
"FDW40","OUT027",3479.63514163333
"FDB32","OUT049",1639.7408954
"FDM40","OUT018",1763.7321636
"FDE39","OUT027",2913.22432306667
"DRH49","OUT017",1338.97428983333
"FDT46","OUT049",747.726468066667
"NCF06","OUT035",3812.92696493333
"FDP07","OUT017",3090.35475376667
"FDC04","OUT013",3304.1833037
"FDZ32","OUT017",1586.05000663333
"FDD50","OUT045",2816.05491883333
"FDU56","OUT017",3053.66229383333
"FDV34","OUT017",1160.5380034
"NCY41","OUT013",657.605111666666
"NCK18","OUT046",2707.2619782
"DRH25","OUT049",961.514959033334
"FDT57","OUT046",3262.82058966667
"FDV56","OUT018",1028.89403
"FDV12","OUT045",1905.43526533333
"FDN52","OUT017",1356.35522076667
"FDX38","OUT035",675.2690076
"FDE47","OUT018",1889.0107561
"NCO07","OUT013",2895.1324287
"FDV09","OUT027",3657.46155526667
"FDZ23","OUT019",516.288506833333
"DRH51","OUT018",1151.937199
"NCY54","OUT045",2896.65289396667
"DRG49","OUT013",4459.68109013333
"NCC19","OUT049",3580.78680663333
"NCV53","OUT045",5478.63394936667
"FDZ47","OUT019",301.681858633333
"NCO26","OUT018",1797.8507517
"NCP02","OUT045",1292.2765204
"NCW30","OUT018",3438.5923445
"NCN55","OUT046",3553.03140784167
"FDB20","OUT010",187.980862333333
"DRL11","OUT013",2144.5607753
"DRD60","OUT045",3197.348037
"FDW14","OUT010",302.755461133333
"FDL27","OUT010",199.5589024
"FDU09","OUT018",799.031018666667
"DRH36","OUT027",2252.83372613333
"FDP34","OUT027",3747.8844081
"FDE04","OUT017",2735.28427956667
"FDZ57","OUT027",3291.4012753
"FDF02","OUT010",206.530938066667
"FDG28","OUT045",3826.1814894
"NCI31","OUT046",742.972767033333
"FDT43","OUT013",707.269463966667
"FDU20","OUT046",2487.7567065
"FDD53","OUT013",751.1479033
"FDW15","OUT045",2642.07571953333
"NCT53","OUT045",2184.2121614
"NCG55","OUT027",2744.64753593333
"FDD48","OUT035",1894.45577946667
"FDG47","OUT049",3725.55869153333
"FDI21","OUT017",1226.21406893333
"FDT27","OUT017",3500.11503866667
"DRO35","OUT013",2486.01042406667
"FDD33","OUT017",3784.81522443333
"FDC04","OUT035",3458.68130596667
"FDY34","OUT013",2277.1684942
"DRJ49","OUT049",2161.91740453333
"FDE05","OUT049",2776.27769653333
"FDU31","OUT017",3909.0735894
"NCN19","OUT027",3866.46877425128
"FDK56","OUT027",5803.53164795128
"FDK58","OUT017",2084.32329706667
"NCJ42","OUT035",1917.5093264
"FDZ34","OUT027",4929.85240513334
"FDA52","OUT018",2326.03566196667
"NCR29","OUT013",577.117881266666
"FDT48","OUT035",3102.7465124
"DRJ51","OUT019",624.494877666667
"NCS54","OUT046",3186.90983068095
"FDV01","OUT035",2935.10661683333
"DRG51","OUT027",3863.74199400952
"NCG42","OUT013",2181.85611713333
"FDA51","OUT049",1830.843472
"FDV19","OUT010",388.42772
"NCT18","OUT045",3104.3684012
"NCS41","OUT045",2613.2726567
"FDO03","OUT046",4126.2615442
"FDL12","OUT010",218.990719266667
"FDY37","OUT010",320.169460133333
"FDI58","OUT049",1443.2539942
"FDT28","OUT018",1962.45393346667
"NCC42","OUT010",381.382002466667
"FDO01","OUT017",2257.76796993333
"FDJ02","OUT013",2138.8405546
"FDQ04","OUT018",348.403707833333
"DRL47","OUT013",2090.89751723333
"FDZ32","OUT035",1607.69438786667
"FDC35","OUT035",3552.28490733333
"FDX14","OUT045",1154.97613213333
"FDZ35","OUT013",1997.85485236667
"FDL14","OUT013",2168.2000043
"FDO04","OUT049",1025.66800706667
"DRK11","OUT017",2176.41852853333
"FDB44","OUT018",3085.52648313333
"FDZ50","OUT049",3662.74195958333
"FDI12","OUT027",2469.91870386667
"FDU43","OUT017",4470.31990833334
"FDD58","OUT010",204.372747366667
"FDB27","OUT017",3793.03674476667
"FDB04","OUT018",1279.31084216667
"NCO17","OUT013",2036.0913025
"FDL12","OUT017",938.505465866667
"DRJ13","OUT049",2736.56261556667
"FDD57","OUT045",1327.9141312
"FDW19","OUT035",1810.0758384
"DRD27","OUT018",1448.0420949
"FDH27","OUT027",3868.53691123333
"NCW30","OUT027",7105.49904953333
"FDR40","OUT018",1103.21684013333
"FDG05","OUT013",2465.88206943333
"NCY41","OUT019",99.5760493000001
"FDI38","OUT018",2851.10695853333
"FDR20","OUT046",699.518886166667
"FDE09","OUT017",1589.79635226667
"FDN50","OUT019",300.295774
"DRF27","OUT045",2720.25584196667
"DRF51","OUT013",687.120469533333
"NCO02","OUT019",161.417328766667
"FDB51","OUT027",1695.36165945045
"FDJ50","OUT013",873.280701766667
"FDN52","OUT013",1425.79128083333
"FDX14","OUT013",1203.38767076667
"FDT27","OUT019",705.796159533333
"FDV10","OUT013",714.8751193
"FDU33","OUT046",816.912520233333
"FDU58","OUT046",3035.0879164
"NCP42","OUT027",5129.95659773333
"FDL51","OUT027",5459.34572336667
"DRH15","OUT027",1225.21464615045
"FDU16","OUT017",1140.40332366667
"FDW15","OUT017",2326.41294863333
"FDQ44","OUT045",1885.20792843333
"NCI06","OUT027",4910.18395977619
"DRK23","OUT019",659.573216466667
"FDC28","OUT035",1669.73596216667
"NCY17","OUT019",127.093452333333
"NCV05","OUT018",2375.41016933333
"FDM34","OUT019",320.056974975439
"DRD60","OUT027",5196.16363876667
"FDT38","OUT046",1293.07093076667
"FDQ57","OUT018",2229.0045222
"FDE59","OUT027",1088.76082258378
"NCM43","OUT046",2232.35738003333
"DRI51","OUT049",2683.77832446667
"NCG30","OUT017",2098.83207776666
"NCK54","OUT035",2643.42729353333
"FDQ16","OUT019",187.734072466667
"FDI36","OUT013",2757.35898953333
"FDX16","OUT027",3999.5787795
"FDA34","OUT046",2979.34891586667
"FDJ48","OUT018",2982.49060413333
"FDU47","OUT035",2038.0261173
"FDS39","OUT046",2196.54122386667
"FDD11","OUT046",3129.35299006667
"FDM16","OUT027",1947.13165613333
"FDU56","OUT018",2808.4915418
"FDQ32","OUT017",2637.08510466667
"DRK35","OUT013",727.113411033333
"FDA58","OUT049",3312.86322733334
"DRG48","OUT019",367.9696834
"FDT59","OUT010",626.557526066667
"FDQ31","OUT019",245.970044933333
"FDS51","OUT018",861.428463066667
"FDW32","OUT027",2406.4182508
"FDI15","OUT027",6575.65074893333
"NCV30","OUT017",1079.83017126667
"DRG25","OUT049",3552.95403633333
"FDT02","OUT013",489.3849714
"FDO33","OUT027",3450.2937795
"FDP38","OUT035",830.048976166667
"FDZ45","OUT035",2955.51205523333
"NCA54","OUT027",4797.50452260952
"FDU33","OUT017",893.862244266666
"FDN58","OUT017",4457.15926166667
"FDI05","OUT045",1247.25101863333
"FDM57","OUT019",166.508035566667
"NCS42","OUT027",2370.77890541579
"FDB57","OUT045",3702.9449055
"FDC03","OUT045",2696.7000599
"FDZ58","OUT013",2140.09980433333
"NCK29","OUT045",2185.1735766
"NCR53","OUT045",3560.34541503333
"FDE26","OUT027",3873.547833
"FDU52","OUT049",2388.36497283333
"FDE41","OUT027",2050.7991574
"FDU38","OUT018",2675.004634
"FDA52","OUT017",2787.9339681
"FDW46","OUT046",1299.00753646667
"DRI59","OUT035",3733.1825454
"FDT38","OUT035",1186.82667253333
"FDL33","OUT018",2889.62936976667
"FDQ01","OUT027",6213.73573976667
"FDJ08","OUT046",3008.58663513333
"FDQ47","OUT049",790.7699942
"NCZ18","OUT013",4628.78053026667
"FDE29","OUT017",1016.2774529
"FDF10","OUT027",3703.56853816667
"FDC48","OUT049",1459.33184356667
"FDY58","OUT013",4208.58560583333
"NCX30","OUT010",790.690320133333
"FDV11","OUT013",2484.4413554
"FDT46","OUT046",775.206475333333
"DRD01","OUT019",185.899571533333
"FDQ11","OUT013",3948.6860262
"NCM41","OUT017",1400.2796003
"NCC55","OUT013",625.473270766667
"FDG45","OUT027",5158.7259267
"NCQ54","OUT049",3154.88386783333
"FDM34","OUT045",1739.85136016667
"FDD17","OUT019",507.435031333333
"FDN38","OUT027",6062.95567566667
"FDB53","OUT018",1885.16631593333
"NCL06","OUT035",4234.40854786667
"NCV18","OUT019",221.249556733333
"FDX25","OUT013",3102.22996256667
"FDB39","OUT046",796.664099666666
"FDC33","OUT049",3489.79891153333
"NCO14","OUT018",535.283447933333
"FDA58","OUT027",5878.1494587
"NCQ02","OUT017",3038.72129796666
"NCR53","OUT017",3227.82747326667
"FDN52","OUT046",1110.32447706667
"FDG26","OUT046",3648.09940856667
"FDE23","OUT027",1484.8701561
"DRI37","OUT013",832.513434866667
"DRH37","OUT018",2654.0625608
"FDO01","OUT035",2104.5967961
"FDK45","OUT049",2219.22669436667
"FDP23","OUT049",3809.1686349
"FDM33","OUT035",4460.7085305
"FDD36","OUT017",2101.91550853333
"FDL56","OUT017",1323.5727823
"FDT27","OUT010",633.126641766667
"FDG52","OUT017",668.8873146
"NCL42","OUT035",4969.09843
"DRJ24","OUT046",2810.31788668333
"FDV38","OUT046",773.952662966667
"FDT35","OUT045",2692.36392643333
"FDY51","OUT045",3579.377419
"FDC37","OUT017",1902.6346886
"NCP43","OUT013",2690.33090613333
"FDO33","OUT045",1805.822708
"FDW04","OUT018",1553.12242376667
"NCC31","OUT046",2292.7578683
"FDK22","OUT049",4057.36012153333
"FDJ50","OUT017",1010.32908473333
"FDV13","OUT017",1461.63662123333
"DRL60","OUT017",2392.96798113333
"FDW03","OUT017",2078.8090305
"FDY27","OUT035",2851.39047836667
"FDB39","OUT027",1574.54459275045
"FDU59","OUT045",2407.5411225
"FDZ57","OUT049",2015.82157633333
"FDO21","OUT049",2920.66929866667
"FDS43","OUT018",2859.86659322222
"FDU28","OUT010",562.124509133333
"FDC51","OUT010",228.660576533333
"FDW16","OUT010",216.052543866667
"FDP32","OUT010",213.4691289
"FDB60","OUT019",436.158478133333
"NCQ30","OUT046",1716.119474
"FDD26","OUT049",3254.33541253333
"FDI44","OUT045",1308.05953133333
"DRH23","OUT046",1159.69066193333
"FDO44","OUT046",1385.08726493333
"FDG04","OUT046",3091.19699076667
"FDM32","OUT027",2572.07983263333
"FDM09","OUT013",2676.68333773333
"FDZ47","OUT013",1596.26803923333
"FDM40","OUT027",3492.73764176667
"FDY48","OUT017",1772.14909623333
"NCM30","OUT045",668.446776933333
"FDX36","OUT010",522.121469666667
"DRF03","OUT017",581.257159866667
"FDN51","OUT049",4232.40548856667
"FDM57","OUT049",1316.3441917
"FDB35","OUT049",1647.7594577
"FDY13","OUT027",2412.27289301579
"FDA37","OUT017",2383.32519973333
"NCX53","OUT017",2543.7404995
"FDD59","OUT018",1279.74094896667
"FDX10","OUT019",89.9589012
"FDC03","OUT018",2788.37261933333
"FDW43","OUT035",4485.87055506667
"FDW10","OUT046",2429.27261256667
"FDY14","OUT027",6822.00063276667
"FDV43","OUT045",635.656348866667
"FDO40","OUT013",2143.2478177
"FDP46","OUT027",2567.62629643333
"NCE43","OUT019",343.726008878788
"FDD05","OUT035",2283.16091613333
"FDJ60","OUT010",466.464695433333
"DRE27","OUT018",1356.39317136667
"FDO11","OUT035",5302.80992923333
"DRG11","OUT027",2567.97051503333
"FDK33","OUT010",506.084123133333
"DRM23","OUT045",2855.44919516667
"FDJ02","OUT027",3717.1417589
"NCZ05","OUT045",1318.10512173333
"NCL30","OUT013",1722.2351799
"FDZ19","OUT018",2561.09280103333
"FDM45","OUT049",2257.18472913333
"FDO36","OUT046",2837.90436646667
"NCK31","OUT045",821.704282833334
"DRJ37","OUT045",2716.0295655
"FDP24","OUT018",1532.0444164
"FDF46","OUT013",1426.46873233333
"FDX46","OUT019",117.3212838
"NCL18","OUT045",2639.54501373333
"FDJ26","OUT013",2953.808384
"FDJ07","OUT045",1949.03817443333
"FDY15","OUT013",2015.8596379
"DRG01","OUT045",1122.59150916667
"FDF58","OUT045",1193.66643593333
"FDZ14","OUT019",263.6078637
"FDP31","OUT049",893.828954266667
"FDH45","OUT013",666.540412279487
"FDA09","OUT010",429.8021965
"FDW31","OUT035",2457.56173328333
"FDA57","OUT046",698.609181433334
"NCE55","OUT035",2613.70093255
"FDC17","OUT019",561.275170266667
"FDC59","OUT013",988.661844366666
"FDA22","OUT013",3028.1645951
"FDK52","OUT035",4057.2530387
"NCM26","OUT046",2449.05297573333
"NCT53","OUT035",2431.2898756
"FDW45","OUT018",2454.5705713
"NCI18","OUT035",2778.14792873333
"FDE38","OUT018",2371.47795453333
"FDF08","OUT019",236.3510104
"FDY58","OUT010",452.1271363
"FDF58","OUT019",175.6556837
"FDX39","OUT017",4338.20876526667
"FDB44","OUT049",3323.43313523333
"FDF28","OUT013",2153.07025413333
"FDE39","OUT013",1851.09566543333
"FDT37","OUT018",3125.7948439
"FDZ45","OUT017",3381.02783133333
"FDO40","OUT035",2534.63745996667
"FDM57","OUT027",2206.22972353333
"DRG36","OUT017",2992.45496693333
"FDY36","OUT010",190.8988418
"DRL60","OUT027",2910.64800996667
"FDS25","OUT019",303.479851533333
"DRF49","OUT027",2469.39915793333
"FDP16","OUT045",4144.56227783333
"FDS60","OUT049",3024.29785063333
"FDU15","OUT027",1213.25160873333
"FDK43","OUT046",2247.7923995
"FDN25","OUT046",846.710399233334
"FDE53","OUT049",1377.04828476667
"FDB22","OUT013",2730.006372
"FDE39","OUT017",2435.10213543333
"FDX35","OUT035",4194.1644888
"NCG54","OUT049",3373.17527516667
"FDH27","OUT035",2313.7998115
"NCK42","OUT013",3235.67392626667
"FDS25","OUT049",2166.51109163333
"FDI10","OUT018",2893.42409686667
"FDU35","OUT035",2040.8144877
"FDI04","OUT017",2924.47301406667
"DRK23","OUT035",5224.60839023333
"FDB53","OUT019",311.8936771
"FDY02","OUT049",3674.44677906667
"FDM60","OUT035",635.1578866
"NCJ31","OUT010",661.1197589
"DRP35","OUT017",2416.12605866667
"NCQ30","OUT018",1536.38246800476
"DRL11","OUT010",472.9620157
"FDU01","OUT013",3463.26877893333
"FDR39","OUT035",3626.589297
"FDO08","OUT046",2299.01928928571
"FDC02","OUT045",5201.48271496667
"NCZ29","OUT035",2150.6714877
"FDF29","OUT010",251.928289133333
"FDZ23","OUT017",2960.62395666667
"NCU53","OUT018",2458.7075196
"NCW30","OUT013",4383.7586955
"NCM26","OUT027",3860.91782893333
"FDV50","OUT027",2933.95644733333
"FDW15","OUT049",2214.1179
"FDI35","OUT027",5102.2724118
"FDO11","OUT017",5011.53030786667
"FDN48","OUT046",1726.4670047
"NCA17","OUT049",2318.33002566667
"NCN54","OUT013",1282.51533756667
"FDP22","OUT013",678.170009166667
"NCB54","OUT035",1892.84920406667
"FDD08","OUT045",628.8704043
"DRM48","OUT010",102.617201766667
"FDG41","OUT027",2675.41998223333
"FDE44","OUT027",1778.34636263333
"FDE26","OUT035",2575.95445573333
"NCS38","OUT013",2158.73044186667
"NCJ54","OUT018",3018.1895795
"FDI40","OUT019",306.9251446
"FDN45","OUT018",3065.35662696667
"FDU43","OUT046",3968.65715691905
"FDI04","OUT010",493.0894826
"NCC07","OUT018",1386.81593537143
"NCC07","OUT019",242.732497319047
"NCD18","OUT045",3810.40682870833
"FDU55","OUT035",4771.47456433333
"FDX59","OUT035",675.0649399
"FDR52","OUT049",3192.76755493333
"NCP17","OUT013",889.292193066667
"FDQ32","OUT045",1912.33650426667
"NCT17","OUT049",3108.42517608333
"FDO10","OUT049",867.831128766667
"FDE32","OUT049",648.770722433333
"FDN44","OUT045",2567.56204673333
"FDH02","OUT035",1311.65707066667
"FDK60","OUT013",1474.53472076667
"FDS24","OUT019",299.463302066667
"FDL03","OUT010",658.730424633333
"FDB46","OUT027",5290.43792266667
"FDO48","OUT049",3792.75278106667
"FDZ39","OUT049",1635.30810996667
"FDT02","OUT027",1113.37289635045
"FDC50","OUT013",1881.1649689
"FDP39","OUT035",825.807941133334
"DRG15","OUT018",1030.72586773333
"FDP10","OUT018",1360.31955749649
"FDF53","OUT027",4775.15444093334
"FDN34","OUT045",3034.92324186667
"FDK02","OUT045",1982.17836943333
"FDC23","OUT045",3221.93691873333
"FDJ10","OUT019",316.896276366666
"FDE53","OUT035",1379.70748996667
"FDR25","OUT035",4213.78239676667
"FDW50","OUT046",2381.7556872
"FDS09","OUT049",810.386015733334
"FDW49","OUT010",583.582577333333
"FDU51","OUT046",2944.1136702
"FDF28","OUT018",1620.92117066667
"NCY30","OUT018",2338.86573893333
"FDD44","OUT045",4849.3536342
"FDX09","OUT017",2950.77555403333
"NCF30","OUT013",2419.10862073333
"FDZ50","OUT019",735.448894133333
"FDW37","OUT013",1389.2762566
"FDD11","OUT049",3025.1411973
"DRH39","OUT018",1149.79709586667
"FDA36","OUT049",3401.29811233333
"NCG43","OUT049",1600.99610696667
"FDF02","OUT035",1724.26165316667
"FDP57","OUT027",2627.62512624912
"NCE42","OUT017",3232.64264983333
"NCR38","OUT027",5288.44380410952
"FDP03","OUT019",310.109111166667
"FDO51","OUT035",841.1181231
"NCQ42","OUT046",2021.29833616667
"NCM41","OUT046",1331.4718335
"FDH48","OUT027",2484.68148726667
"DRF60","OUT046",4234.7250248
"FDJ27","OUT035",1713.65323983333
"FDQ14","OUT013",2225.21057186667
"FDN27","OUT017",1930.2963483
"NCQ02","OUT046",2863.74750443333
"FDJ33","OUT049",1864.87173323333
"FDP07","OUT027",6286.79830146667
"DRE01","OUT049",4285.88886966667
"FDU36","OUT045",1551.92775663333
"FDL28","OUT017",3844.19681676667
"NCX53","OUT046",2348.10759776667
"FDZ39","OUT013",1580.65025766667
"NCP42","OUT013",3035.73352046667
"FDJ14","OUT035",1330.5174092
"FDK04","OUT049",916.493784966666
"NCC19","OUT017",3033.47124303333
"FDS09","OUT018",863.022055366667
"FDZ02","OUT046",1223.38508473333
"FDD35","OUT018",1791.39437813333
"NCY42","OUT017",2692.2734886
"FDB05","OUT045",3564.05059203333
"FDF20","OUT035",3252.04972113333
"NCO41","OUT018",1561.6395593
"FDC40","OUT027",2273.47822761579
"FDV58","OUT045",2477.97965543333
"FDZ57","OUT045",1463.9137682
"DRM35","OUT046",2949.50043606667
"DRN36","OUT018",1445.74325102983
"FDQ13","OUT046",1323.6899631
"DRO35","OUT010",218.018762233333
"NCD43","OUT035",2362.00828113333
"FDA51","OUT018",1839.84786216667
"NCX17","OUT027",5719.3491678
"NCZ17","OUT049",786.169760066666
"FDR11","OUT027",3819.7392086
"FDW34","OUT049",4516.2149449
"FDN50","OUT017",1414.19992476667
"FDS09","OUT046",907.884658066666
"FDS48","OUT018",2228.81931883333
"FDL44","OUT049",3023.60042513333
"DRF48","OUT018",2922.09954803333
"FDA14","OUT018",1853.89690796667
"NCD30","OUT049",1593.60339666667
"FDI16","OUT017",944.385034699999
"NCG06","OUT035",4175.9931423
"DRZ24","OUT035",2503.91822473333
"NCS17","OUT045",1439.4409576
"FDB37","OUT045",4614.3748376
"FDE10","OUT035",1887.96567203333
"FDC57","OUT045",2769.73310446667
"FDM12","OUT018",2977.51896456667
"FDE24","OUT049",2226.5823418
"FDW22","OUT045",3511.64514113333
"DRD01","OUT027",1688.4817831
"NCZ18","OUT027",5957.9306082
"FDN49","OUT045",617.2695051
"FDR22","OUT035",2278.4651397
"FDV08","OUT019",141.822612833333
"FDY39","OUT046",3713.8410554
"FDV36","OUT049",2302.60760253333
"FDO60","OUT045",676.938279166666
"FDU04","OUT027",3034.9151413
"FDR20","OUT027",1482.90016486667
"FDW19","OUT019",220.068760433333
"FDU40","OUT049",2854.5006521
"FDK15","OUT045",1395.8387143
"DRF15","OUT035",2370.08110613333
"FDQ25","OUT017",2609.0045458
"FDI48","OUT019",177.345927966667
"FDS49","OUT046",1566.24234566667
"FDV22","OUT046",2891.42469946667
"NCV42","OUT046",1690.7651442
"FDX26","OUT046",3098.56406776667
"FDI33","OUT018",1359.20329123333
"FDZ14","OUT049",1898.82642356667
"FDG10","OUT013",641.627576166666
"FDM38","OUT018",848.323854566667
"FDG26","OUT027",6021.8843601
"FDH46","OUT035",1533.50728996667
"FDN13","OUT018",1338.47926753333
"FDU57","OUT035",2651.19074346667
"NCI06","OUT046",3172.80442966667
"FDM38","OUT045",1054.3372441
"NCG42","OUT010",335.521476533333
"FDL39","OUT045",2325.04794766667
"FDT31","OUT019",484.1790812
"FDV59","OUT013",3772.1887713
"FDB49","OUT035",1650.4436304
"FDD58","OUT049",1635.16868035
"DRN59","OUT046",749.191339033333
"FDX48","OUT049",2306.3854627
"FDQ11","OUT049",3959.88855506667
"FDY12","OUT049",937.314793533334
"FDQ11","OUT045",3418.05230353333
"DRI11","OUT017",2043.83011783333
"FDY32","OUT027",3764.13636416667
"FDS51","OUT045",890.749074433334
"FDR19","OUT010",390.909711433333
"DRB13","OUT018",3062.08499673333
"FDS21","OUT035",1104.35957486667
"FDQ40","OUT045",2735.02295306667
"NCE55","OUT013",2898.17535663333
"FDX43","OUT027",4035.25744796667
"FDS12","OUT049",2271.8733868
"DRK01","OUT027",2003.54611076667
"FDN25","OUT017",842.078095733333
"FDB60","OUT046",3463.4589758
"FDQ13","OUT017",1392.65230646667
"DRK13","OUT045",3127.82575583333
"DRF25","OUT018",473.761752466667
"NCD42","OUT019",101.923438166667
"FDW25","OUT045",1479.18799696667
"NCV29","OUT027",4511.7863762
"NCK42","OUT035",3351.66427586667
"DRJ13","OUT027",3520.70818510952
"DRD15","OUT017",3479.49388106667
"FDM27","OUT045",2706.3927763
"FDZ50","OUT018",2466.57583303333
"FDC04","OUT046",2941.01592473333
"FDF50","OUT049",3131.4807759
"FDP15","OUT045",3558.8691145
"FDK46","OUT035",4513.5966864
"FDZ56","OUT018",2261.60123945556
"FDY60","OUT049",2327.69228333333
"FDB10","OUT035",4215.8103126
"FDR57","OUT045",2434.70920246667
"FDU58","OUT049",3372.6937908
"FDH02","OUT046",1334.50000286667
"FDP48","OUT013",3445.59500696667
"FDI46","OUT035",4516.59589346667
"FDW56","OUT013",3329.43399063333
"NCM19","OUT010",261.3118524
"FDS50","OUT027",5466.70980426667
"FDK24","OUT013",789.314154212821
"FDO36","OUT017",3310.67008213333
"FDK45","OUT027",2379.6041545
"NCL05","OUT045",795.587612033333
"FDL32","OUT018",1786.51905763333
"FDA28","OUT049",2125.75447753333
"FDY36","OUT018",1124.49070366667
"FDP32","OUT018",1770.07601696667
"FDL50","OUT046",1775.96401926667
"DRC24","OUT049",2700.0766646
"NCS18","OUT017",1849.14820043333
"FDD16","OUT017",1293.6700398
"NCV18","OUT013",2006.05029553333
"FDX07","OUT046",2789.33103843333
"NCZ05","OUT027",2438.30219216667
"NCI31","OUT013",683.730437866667
"FDK14","OUT049",1315.55699416667
"NCR06","OUT045",711.1459735
"NCF54","OUT049",3179.99518063333
"DRG23","OUT010",376.092221466667
"FDD53","OUT046",590.661695833333
"NCM31","OUT027",3306.29377873333
"FDT16","OUT017",4453.79963486667
"FDR40","OUT035",1205.78821266667
"DRG25","OUT017",3577.1856054
"FDT10","OUT035",1201.45019276667
"FDY32","OUT013",2810.8288327
"FDN50","OUT035",1656.99432563333
"FDZ35","OUT019",252.731022
"NCP54","OUT045",1823.01954523333
"NCD07","OUT035",1633.57314613333
"FDS02","OUT018",3096.66298683333
"DRN59","OUT018",702.739804633333
"DRB24","OUT013",2432.6474418
"FDP37","OUT027",2827.762457
"DRB01","OUT018",3141.97700193333
"FDR47","OUT046",3099.25383656667
"NCM31","OUT010",307.781918233333
"NCF06","OUT027",6085.59121116667
"NCV17","OUT027",3117.72224083333
"FDS10","OUT049",2761.76547586667
"FDN52","OUT035",1164.97134366667
"FDZ48","OUT013",2105.06207933333
"FDJ48","OUT049",3816.51917786667
"DRB13","OUT027",4882.78001223333
"FDV59","OUT017",3831.9503135
"FDL32","OUT035",1538.0452718
"FDZ12","OUT035",2842.69024783333
"NCR06","OUT027",948.487916233333
"FDP51","OUT017",2218.23875813333
"FDY22","OUT013",1948.5715596
"FDZ38","OUT049",3534.2358461
"NCO54","OUT035",911.416838033333
"FDR23","OUT035",2595.15579483333
"FDM38","OUT049",996.8747093
"FDS25","OUT013",2264.61794226667
"FDZ22","OUT013",1366.03473213333
"FDZ20","OUT019",506.758245633333
"FDD45","OUT010",189.735467266667
"FDN03","OUT049",3511.5567007
"NCW30","OUT046",2868.33653093333
"FDY24","OUT027",1563.6073312
"FDJ26","OUT019",612.6578414
"FDM15","OUT049",2298.57751513333
