"Item_Identifier","Outlet_Identifier","Item_Outlet_Sales"
"NCL19","OUT010",438.663461986286
"NCD31","OUT046",2598.09284709662
"FDE53","OUT019",-185.062120990094
"FDW58","OUT019",-161.094301401449
"DRF48","OUT046",2954.02113669734
"FDW57","OUT035",2955.56899744062
"DRH13","OUT017",1807.52557048193
"FDT33","OUT013",2743.88864745617
"DRK47","OUT027",5036.18462275448
"FDY22","OUT010",348.141477888715
"FDC35","OUT019",1378.21349264704
"FDO03","OUT013",3707.2843825483
"FDF24","OUT045",1309.41190315362
"FDF56","OUT018",2641.52634478778
"FDD28","OUT013",958.788741697297
"FDG53","OUT027",3689.34523845197
"FDO27","OUT019",-352.640338328593
"NCF54","OUT018",2417.28771642256
"FDC20","OUT027",2403.52523697905
"FDU10","OUT046",691.172566780854
"DRA24","OUT018",2351.73761623374
"FDA02","OUT010",404.23497389924
"FDG10","OUT017",1094.2414965052
"FDW39","OUT010",1003.02334446931
"FDP04","OUT019",-844.152996803998
"NCM55","OUT013",2947.15881020141
"FDG47","OUT045",4055.83716539549
"NCU41","OUT017",3146.14435972122
"NCK31","OUT017",950.471398107292
"FDZ46","OUT045",1678.67548853061
"FDU13","OUT027",3811.92947896345
"NCF19","OUT045",729.4574334839
"NCJ43","OUT013",2746.66802695278
"NCJ05","OUT045",2376.75339292279
"FDS04","OUT027",3654.16097271208
"FDX28","OUT010",-329.374416730023
"FDB41","OUT027",2227.36255295527
"FDG53","OUT046",2241.74213482928
"FDL15","OUT010",525.851032243408
"FDQ08","OUT049",1190.64998775879
"DRN36","OUT013",1579.39283524287
"FDI46","OUT013",4010.00184737264
"FDG16","OUT027",4804.59255356333
"FDV32","OUT013",1082.10550024419
"FDF44","OUT010",272.538526496729
"FDK04","OUT018",634.020406497971
"NCA41","OUT013",3100.03978077618
"FDD51","OUT017",779.821481255668
"NCZ53","OUT045",2922.72807572715
"FDP01","OUT027",3917.70765023102
"FDY25","OUT049",3016.32568639632
"FDB17","OUT018",2560.14833573933
"NCV54","OUT018",1606.98378947279
"FDJ32","OUT017",1175.34149884874
"FDA37","OUT049",2164.02894482645
"FDG35","OUT035",2971.45601488321
"NCM05","OUT018",3913.09748136744
"FDG45","OUT046",3386.46253452945
"FDH28","OUT013",697.344261754417
"NCE18","OUT049",4063.11700835913
"FDH38","OUT045",1860.59235349346
"FDR56","OUT013",3235.88710001281
"FDH17","OUT027",3034.56544114739
"FDD39","OUT049",3503.2079329323
"FDB41","OUT049",899.336945420572
"NCR53","OUT046",3512.23609486252
"FDX46","OUT017",1093.62486980746
"FDV28","OUT049",714.148593357899
"FDA08","OUT018",2433.25413292225
"FDH45","OUT017",877.443494284274
"NCS38","OUT010",-134.675934505321
"FDD40","OUT010",1174.2469780188
"DRM59","OUT035",2608.46890414476
"NCJ43","OUT018",2474.28290435736
"NCN29","OUT013",1067.87942860803
"NCC19","OUT045",2917.72008796427
"FDR56","OUT035",3323.54075632256
"FDZ43","OUT049",4000.02245280382
"FDJ32","OUT010",-854.060791081271
"DRH03","OUT017",1602.69800941851
"NCZ54","OUT035",2703.5135693812
"FDE26","OUT017",2445.14263740393
"FDS03","OUT045",968.925904950764
"DRZ24","OUT019",-2.23696602518837
"FDO48","OUT027",4994.61988299146
"FDW39","OUT049",2933.95838304355
"NCK05","OUT049",1121.74821609002
"NCK30","OUT017",4083.84849087438
"FDT27","OUT018",3474.30051013772
"FDS08","OUT019",956.116784943026
"NCJ19","OUT049",987.004762783844
"FDC58","OUT045",658.298931776322
"DRE37","OUT013",2982.2719649864
"FDW02","OUT035",2179.85500910552
"FDJ02","OUT010",546.323858395824
"FDX09","OUT045",2729.24984541234
"FDT31","OUT010",1124.49150968156
"FDI24","OUT049",2917.8683213132
"FDY09","OUT045",2728.59796234102
"FDV28","OUT045",519.659961954731
"DRM47","OUT049",3149.5650099046
"FDT52","OUT019",2015.66825370884
"FDI48","OUT018",654.948892405266
"FDY55","OUT017",4194.07103207786
"FDU48","OUT013",2137.90290759801
"FDN25","OUT045",897.767750539945
"FDP20","OUT049",2171.83172715735
"FDJ15","OUT013",2981.42337873443
"FDD04","OUT018",1908.34530074599
"FDY58","OUT045",3560.11039977185
"FDR37","OUT018",2683.9277832411
"FDF44","OUT013",2176.538569211
"FDD32","OUT045",1353.75737596438
"FDR57","OUT017",2636.40730798377
"DRG39","OUT027",2353.87866741581
"FDX15","OUT017",2604.24034068734
"DRN37","OUT045",2530.7802042717
"FDW40","OUT027",3721.61846159537
"FDB32","OUT049",1658.32728160649
"FDM40","OUT018",1951.25369319792
"FDE39","OUT027",3346.23255395306
"DRH49","OUT017",1432.62920643456
"FDT46","OUT049",928.917019807225
"NCF06","OUT035",4185.3502229088
"FDP07","OUT017",3241.78394156359
"FDC04","OUT013",3788.61789366711
"FDZ32","OUT017",1852.78250176308
"FDD50","OUT045",2633.53955501084
"FDU56","OUT017",3085.95209321874
"FDV34","OUT017",1329.23099564284
"NCY41","OUT013",645.937507218034
"NCK18","OUT046",2619.67565352504
"DRH25","OUT049",963.613067731708
"FDT57","OUT046",3773.8133792109
"FDV56","OUT018",1531.38802590867
"FDV12","OUT045",1544.70280744036
"FDN52","OUT017",1527.0894113882
"FDX38","OUT035",950.50493760975
"FDE47","OUT018",1712.53261929368
"NCO07","OUT013",3372.24512885177
"FDV09","OUT027",3847.41057645032
"FDZ23","OUT019",1075.50392465857
"DRH51","OUT018",1135.21901753666
"NCY54","OUT045",2582.72450367104
"DRG49","OUT013",3890.77106703913
"NCC19","OUT049",3103.85010337434
"NCV53","OUT045",3748.19627621754
"FDZ47","OUT019",-230.792852773373
"NCO26","OUT018",1512.51545710453
"NCP02","OUT045",899.42339055055
"NCW30","OUT018",3798.22491996576
"NCN55","OUT046",3795.26281785857
"FDB20","OUT010",-647.889903938263
"DRL11","OUT013",2536.39935611618
"DRD60","OUT045",2798.8631615095
"FDW14","OUT010",-497.156197336672
"FDL27","OUT010",-804.120831998635
"FDU09","OUT018",670.271506926383
"DRH36","OUT027",2653.98248050057
"FDP34","OUT027",3907.29844588234
"FDE04","OUT017",2970.05123702862
"FDZ57","OUT027",3574.00845714619
"FDF02","OUT010",-233.478373793754
"FDG28","OUT045",3828.53674744014
"NCI31","OUT046",578.859042823308
"FDT43","OUT013",931.376699718457
"FDU20","OUT046",2032.69784363105
"FDD53","OUT013",738.9832629085
"FDW15","OUT045",2351.47343650942
"NCT53","OUT045",2516.12769320695
"NCG55","OUT027",3265.04377068371
"FDD48","OUT035",1994.41947236709
"FDG47","OUT049",4271.55074493816
"FDI21","OUT017",1178.01854550734
"FDT27","OUT017",3847.8973890862
"DRO35","OUT013",1918.56798943169
"FDD33","OUT017",3820.74049511926
"FDC04","OUT035",3943.24369883423
"FDY34","OUT013",2690.09527421253
"DRJ49","OUT049",2140.01962865532
"FDE05","OUT049",2418.37323914862
"FDU31","OUT017",3651.36299897243
"NCN19","OUT027",4432.10298844399
"FDK56","OUT027",4402.80577855721
"FDK58","OUT017",1806.72409355857
"NCJ42","OUT035",1775.15180916366
"FDZ34","OUT027",4518.80156859355
"FDA52","OUT018",2515.71085797221
"NCR29","OUT013",944.761122034965
"FDT48","OUT035",3323.17002740504
"DRJ51","OUT019",1705.34602984016
"NCS54","OUT046",2801.10563506276
"FDV01","OUT035",2677.75680652593
"DRG51","OUT027",4063.26222357523
"NCG42","OUT013",2110.22244627479
"FDA51","OUT049",1909.53321533915
"FDV19","OUT010",711.880383838401
"NCT18","OUT045",2783.10029399445
"NCS41","OUT045",2856.22876725268
"FDO03","OUT046",3659.97661162187
"FDL12","OUT010",-895.873588640728
"FDY37","OUT010",465.094883452163
"FDI58","OUT049",1619.47550707108
"FDT28","OUT018",2074.83072701171
"NCC42","OUT010",295.779024949083
"FDO01","OUT017",2247.45404099528
"FDJ02","OUT013",2454.22537250584
"FDQ04","OUT018",396.790001286081
"DRL47","OUT013",2059.39532381592
"FDZ32","OUT035",1943.84736010534
"FDC35","OUT035",3425.22008925946
"FDX14","OUT045",1072.67950366661
"FDZ35","OUT013",1770.97680848482
"FDL14","OUT013",2585.05987736753
"FDO04","OUT049",1000.58199722062
"DRK11","OUT017",2520.13461881497
"FDB44","OUT018",3111.74637381079
"FDZ50","OUT049",3016.31648840467
"FDI12","OUT027",2916.96259554318
"FDU43","OUT017",3930.80099312224
"FDD58","OUT010",-346.785773204939
"FDB27","OUT017",3154.57701727992
"FDB04","OUT018",1108.91077520793
"NCO17","OUT013",1925.66472138518
"FDL12","OUT017",1085.29151702389
"DRJ13","OUT049",2627.84652745553
"FDD57","OUT045",1541.94068253268
"FDW19","OUT035",2006.77149055352
"DRD27","OUT018",1354.39059094298
"FDH27","OUT027",3719.140185218
"NCW30","OUT027",5532.00059191958
"FDR40","OUT018",1057.78809277485
"FDG05","OUT013",2535.72952704624
"NCY41","OUT019",-1313.64897276086
"FDI38","OUT018",3079.86348971825
"FDR20","OUT046",820.594959141308
"FDE09","OUT017",1904.76468392446
"FDN50","OUT019",-276.101919171144
"DRF27","OUT045",2360.06691907046
"DRF51","OUT013",631.701172390133
"NCO02","OUT019",-815.813062950501
"FDB51","OUT027",2431.623925942
"FDJ50","OUT013",950.515934694343
"FDN52","OUT013",1403.01974768654
"FDX14","OUT013",1227.44650561632
"FDT27","OUT019",1861.59121734211
"FDV10","OUT013",757.667163555557
"FDU33","OUT046",757.211157175271
"FDU58","OUT046",2995.19612698844
"NCP42","OUT027",4515.03496607388
"FDL51","OUT027",4827.82778464576
"DRH15","OUT027",2192.80523997107
"FDU16","OUT017",1514.80841315423
"FDW15","OUT017",2529.24092545151
"FDQ44","OUT045",1934.34003964141
"NCI06","OUT027",4273.18927815164
"DRK23","OUT019",2093.74868024826
"FDC28","OUT035",1886.24614726466
"NCY17","OUT019",-1206.36547292229
"NCV05","OUT018",2171.54356632263
"FDM34","OUT019",205.132950687777
"DRD60","OUT027",4336.49604637461
"FDT38","OUT046",1357.39169842738
"FDQ57","OUT018",2041.77660206466
"FDE59","OUT027",2076.06830424473
"NCM43","OUT046",2593.82972589071
"DRI51","OUT049",2821.09994213646
"NCG30","OUT017",2049.74839643557
"NCK54","OUT035",1977.14850355117
"FDQ16","OUT019",-151.737378271734
"FDI36","OUT013",3202.01441527246
"FDX16","OUT027",3792.69884266948
"FDA34","OUT046",2800.83936311415
"FDJ48","OUT018",3645.42457183173
"FDU47","OUT035",2389.86181117534
"FDS39","OUT046",2293.97903796866
"FDD11","OUT046",4009.00831445357
"FDM16","OUT027",2678.06493701767
"FDU56","OUT018",2676.51060212451
"FDQ32","OUT017",2144.19948995592
"DRK35","OUT013",695.861367110168
"FDA58","OUT049",3778.95553548194
"DRG48","OUT019",395.560632894417
"FDT59","OUT010",1785.47222491716
"FDQ31","OUT019",-369.316791250996
"FDS51","OUT018",775.958118138124
"FDW32","OUT027",2919.52956487148
"FDI15","OUT027",5548.31808547333
"NCV30","OUT017",1091.95006577173
"DRG25","OUT049",3062.32275140932
"FDT02","OUT013",574.542218958965
"FDO33","OUT027",3263.58841696078
"FDP38","OUT035",1030.75577393363
"FDZ45","OUT035",3269.87637744602
"NCA54","OUT027",4282.24429667284
"FDU33","OUT017",867.013202417392
"FDN58","OUT017",3833.60588709369
"FDI05","OUT045",1149.94071195883
"FDM57","OUT019",-537.507251856071
"NCS42","OUT027",2861.31413888155
"FDB57","OUT045",3526.92929378016
"FDC03","OUT045",3027.28634341543
"FDZ58","OUT013",1959.13754480282
"NCK29","OUT045",1897.9364797541
"NCR53","OUT045",3449.03943687665
"FDE26","OUT027",3788.3471568432
"FDU52","OUT049",2531.67099144971
"FDE41","OUT027",2825.70421421611
"FDU38","OUT018",2679.02532472314
"FDA52","OUT017",2898.45525153831
"FDW46","OUT046",1104.88192673951
"DRI59","OUT035",3715.40307380443
"FDT38","OUT035",1483.72320808945
"FDL33","OUT018",2821.604527006
"FDQ01","OUT027",5479.85971041099
"FDJ08","OUT046",3046.11473380932
"FDQ47","OUT049",720.965358783771
"NCZ18","OUT013",3936.00632183753
"FDE29","OUT017",1042.92669557092
"FDF10","OUT027",3795.0963417669
"FDC48","OUT049",1468.32161440896
"FDY58","OUT013",3647.88551449517
"NCX30","OUT010",2032.06296835044
"FDV11","OUT013",2884.1123178544
"FDT46","OUT046",827.710784272813
"DRD01","OUT019",-965.988586353917
"FDQ11","OUT013",4130.10331065926
"NCM41","OUT017",1602.07209190791
"NCC55","OUT013",619.037068734051
"FDG45","OUT027",4857.27464231565
"NCQ54","OUT049",2821.27192340646
"FDM34","OUT045",1995.67893895886
"FDD17","OUT019",1851.75451268514
"FDN38","OUT027",5455.21291266197
"FDB53","OUT018",2055.00429388792
"NCL06","OUT035",4242.50321801384
"NCV18","OUT019",-621.656254451536
"FDX25","OUT013",2955.05885173789
"FDB39","OUT046",877.002336830731
"FDC33","OUT049",3299.037822908
"NCO14","OUT018",439.567781502173
"FDA58","OUT027",5182.20714037227
"NCQ02","OUT017",3045.06131389857
"NCR53","OUT017",3656.28609314524
"FDN52","OUT046",1417.27469054802
"FDG26","OUT046",4087.92199465416
"FDE23","OUT027",2300.50616003653
"DRI37","OUT013",967.564040402729
"DRH37","OUT018",2345.559272987
"FDO01","OUT035",2255.97018444824
"FDK45","OUT049",2122.62860894481
"FDP23","OUT049",3557.00990091367
"FDM33","OUT035",3609.77709120216
"FDD36","OUT017",2041.23994148342
"FDL56","OUT017",1496.85056345239
"FDT27","OUT010",1847.74239593462
"FDG52","OUT017",821.672526385495
"NCL42","OUT035",3970.69490659068
"DRJ24","OUT046",2905.24536532837
"FDV38","OUT046",818.458955568369
"FDT35","OUT045",2678.49046845072
"FDY51","OUT045",3390.76480368968
"FDC37","OUT017",1818.41093898742
"NCP43","OUT013",2903.86490354072
"FDO33","OUT045",1714.84123302506
"FDW04","OUT018",1834.77710798045
"NCC31","OUT046",2443.94103561463
"FDK22","OUT049",3522.79919198176
"FDJ50","OUT017",1049.9197908739
"FDV13","OUT017",1629.36522795186
"DRL60","OUT017",2508.32089462651
"FDW03","OUT017",1826.16000189036
"FDY27","OUT035",2931.82465251287
"FDB39","OUT027",2311.86703127514
"FDU59","OUT045",2509.85979094676
"FDZ57","OUT049",2201.87219526742
"FDO21","OUT049",3707.31073602605
"FDS43","OUT018",2737.31990551446
"FDU28","OUT010",1084.13229316552
"FDC51","OUT010",60.837668801262
"FDW16","OUT010",-398.262018191985
"FDP32","OUT010",109.986031162413
"FDB60","OUT019",1217.64217318065
"NCQ30","OUT046",1896.11127801303
"FDD26","OUT049",3094.40075147329
"FDI44","OUT045",1207.53546105654
"DRH23","OUT046",896.0724089228
"FDO44","OUT046",1795.43366751258
"FDG04","OUT046",2966.12450814731
"FDM32","OUT027",2981.03381402326
"FDM09","OUT013",2747.14443030494
"FDZ47","OUT013",1669.7596461665
"FDM40","OUT027",3674.91508952231
"FDY48","OUT017",1755.79837240122
"NCM30","OUT045",607.061382675651
"FDX36","OUT010",1657.05800303135
"DRF03","OUT017",769.12493679978
"FDN51","OUT049",4256.8374148165
"FDM57","OUT049",1493.99291774331
"FDB35","OUT049",1668.63039102632
"FDY13","OUT027",2758.27642267094
"FDA37","OUT017",2188.37725617437
"NCX53","OUT017",2383.70732086344
"FDD59","OUT018",1098.2739818302
"FDX10","OUT019",-1273.85355636712
"FDC03","OUT018",2812.7528912531
"FDW43","OUT035",3810.45517774033
"FDW10","OUT046",2793.54143271006
"FDY14","OUT027",5545.79015209042
"FDV43","OUT045",713.850050238924
"FDO40","OUT013",2413.73764363276
"FDP46","OUT027",2913.54630318523
"NCE43","OUT019",714.299351515921
"FDD05","OUT035",2057.64040060465
"FDJ60","OUT010",765.831969983258
"DRE27","OUT018",1238.62225210154
"FDO11","OUT035",4160.09820485258
"DRG11","OUT027",3173.68499477936
"FDK33","OUT010",1503.15194010704
"DRM23","OUT045",2619.00090608639
"FDJ02","OUT027",3865.32854582717
"NCZ05","OUT045",1600.47876304933
"NCL30","OUT013",2022.34389446185
"FDZ19","OUT018",2509.71976509142
"FDM45","OUT049",2056.90990288275
"FDO36","OUT046",2831.67231082123
"NCK31","OUT045",761.767898497312
"DRJ37","OUT045",2348.91675186547
"FDP24","OUT018",1646.13052352811
"FDF46","OUT013",1858.9703214723
"FDX46","OUT019",-899.279577344395
"NCL18","OUT045",2926.87780200327
"FDJ26","OUT013",3461.82067314177
"FDJ07","OUT045",1792.76065310564
"FDY15","OUT013",2460.29542760295
"DRG01","OUT045",1133.50837804787
"FDF58","OUT045",1006.27537946087
"FDZ14","OUT019",46.4065364495465
"FDP31","OUT049",1217.65767476987
"FDH45","OUT013",806.260963667526
"FDA09","OUT010",898.652524543331
"FDW31","OUT035",3371.79378329564
"FDA57","OUT046",701.883742356208
"NCE55","OUT035",2890.02671355568
"FDC17","OUT019",1462.76114624928
"FDC59","OUT013",1157.05567258428
"FDA22","OUT013",2712.02151064679
"FDK52","OUT035",3672.72359053523
"NCM26","OUT046",2431.22211118252
"NCT53","OUT035",2784.99935006836
"FDW45","OUT018",2098.21034439285
"NCI18","OUT035",3645.87354327724
"FDE38","OUT018",2364.52204296704
"FDF08","OUT019",-386.533102465734
"FDY58","OUT010",1713.52660143445
"FDF58","OUT019",-833.191131171371
"FDX39","OUT017",3476.96130347872
"FDB44","OUT049",3485.87996521444
"FDF28","OUT013",2073.25658550787
"FDE39","OUT013",1870.68324256373
"FDT37","OUT018",3757.72339300198
"FDZ45","OUT017",3247.26126016526
"FDO40","OUT035",2534.10786890575
"FDM57","OUT027",2862.31844016115
"DRG36","OUT017",2799.23653418389
"FDY36","OUT010",-717.246851362985
"DRL60","OUT027",3849.92939498553
"FDS25","OUT019",-99.6865675265547
"DRF49","OUT027",3222.3599100343
"FDP16","OUT045",3791.63616190204
"FDS60","OUT049",2989.2414760608
"FDU15","OUT027",2154.3887748615
"FDK43","OUT046",2042.82881348367
"FDN25","OUT046",1018.52300396174
"FDE53","OUT049",1769.59345139521
"FDB22","OUT013",2484.18391749486
"FDE39","OUT017",1980.95352928725
"FDX35","OUT035",3775.96985554143
"NCG54","OUT049",2750.75176465747
"FDH27","OUT035",2420.15470728236
"NCK42","OUT013",3418.7340818657
"FDS25","OUT049",1885.75310153973
"FDI10","OUT018",2489.09800490576
"FDU35","OUT035",1768.84465579357
"FDI04","OUT017",3268.96800833307
"DRK23","OUT035",4117.72015828552
"FDB53","OUT019",390.180868035417
"FDY02","OUT049",4213.1900780395
"FDM60","OUT035",877.361988595066
"NCJ31","OUT010",1775.6526468768
"DRP35","OUT017",2125.47317421899
"NCQ30","OUT018",1654.30371511066
"DRL11","OUT010",614.916833709305
"FDU01","OUT013",3061.65938585294
"FDR39","OUT035",3009.5195542802
"FDO08","OUT046",2712.60959288403
"FDC02","OUT045",4078.78147449969
"NCZ29","OUT035",2171.18657876827
"FDF29","OUT010",215.852319418695
"FDZ23","OUT017",3118.41350162202
"NCU53","OUT018",2337.77533461572
"NCW30","OUT013",4083.32149727833
"NCM26","OUT027",3902.80127504421
"FDV50","OUT027",3349.21972834358
"FDW15","OUT049",2476.86686906601
"FDI35","OUT027",4378.33617838036
"FDO11","OUT017",4095.5032660041
"FDN48","OUT046",1496.98476715449
"NCA17","OUT049",2490.55644547867
"NCN54","OUT013",1297.64702457312
"FDP22","OUT013",885.015509137958
"NCB54","OUT035",2157.78186702336
"FDD08","OUT045",610.376623239868
"DRM48","OUT010",-1357.54630897284
"FDG41","OUT027",3235.53299770273
"FDE44","OUT027",2260.93218965356
"FDE26","OUT035",2458.46990761123
"NCS38","OUT013",1807.53823219473
"NCJ54","OUT018",3329.27378086153
"FDI40","OUT019",-334.320199107948
"FDN45","OUT018",3244.49748539823
"FDU43","OUT046",3869.1026571565
"FDI04","OUT010",1219.76319023945
"NCC07","OUT018",1388.20523073551
"NCC07","OUT019",-235.353310598754
"NCD18","OUT045",3554.10540079809
"FDU55","OUT035",4269.14501692555
"FDX59","OUT035",759.098089005116
"FDR52","OUT049",3131.77161121423
"NCP17","OUT013",1084.14608860919
"FDQ32","OUT045",1967.97482322753
"NCT17","OUT049",3078.11537553149
"FDO10","OUT049",1270.93775248279
"FDE32","OUT049",760.950447555427
"FDN44","OUT045",2494.42149236426
"FDH02","OUT035",1666.86254982607
"FDK60","OUT013",1664.71129281401
"FDS24","OUT019",-456.459410357156
"FDL03","OUT010",1291.33889129584
"FDB46","OUT027",4839.01085649074
"FDO48","OUT049",3675.75424842181
"FDZ39","OUT049",1821.61671702258
"FDT02","OUT027",2023.75661261076
"FDC50","OUT013",1565.90961977801
"FDP39","OUT035",997.660794679638
"DRG15","OUT018",703.098330716583
"FDP10","OUT018",1367.25043137347
"FDF53","OUT027",4345.35675334769
"FDN34","OUT045",2681.28383174727
"FDK02","OUT045",1875.32376171199
"FDC23","OUT045",2767.7004583405
"FDJ10","OUT019",327.402885321806
"FDE53","OUT035",1849.22314634544
"FDR25","OUT035",4395.44089476617
"FDW50","OUT046",2583.4981710047
"FDS09","OUT049",976.008576632496
"FDW49","OUT010",928.782026932415
"FDU51","OUT046",2871.882845099
"FDF28","OUT018",1764.74321842509
"NCY30","OUT018",2551.95189287357
"FDD44","OUT045",4093.64008089601
"FDX09","OUT017",2907.00448030401
"NCF30","OUT013",1986.22307614571
"FDZ50","OUT019",1028.60689348855
"FDW37","OUT013",1499.1837712891
"FDD11","OUT049",4147.59076980677
"DRH39","OUT018",943.902997499415
"FDA36","OUT049",3039.49383899633
"NCG43","OUT049",1553.38941592416
"FDF02","OUT035",1827.77841777506
"FDP57","OUT027",3089.33823755492
"NCE42","OUT017",3755.82113021442
"NCR38","OUT027",5388.13381828268
"FDP03","OUT019",143.803806713793
"FDO51","OUT035",907.047267443986
"NCQ42","OUT046",2027.95928095863
"NCM41","OUT046",1478.04474231428
"FDH48","OUT027",2835.30130339951
"DRF60","OUT046",3719.29754236801
"FDJ27","OUT035",1802.98030086854
"FDQ14","OUT013",2384.80888147385
"FDN27","OUT017",2026.53102493591
"NCQ02","OUT046",2975.47593664668
"FDJ33","OUT049",2116.59517418946
"FDP07","OUT027",4581.87377739166
"DRE01","OUT049",3845.5423983057
"FDU36","OUT045",1548.07617121671
"FDL28","OUT017",3738.13496226469
"NCX53","OUT046",2265.86338887592
"FDZ39","OUT013",1760.6218793988
"NCP42","OUT013",3103.86708197011
"FDJ14","OUT035",1541.80232107296
"FDK04","OUT049",991.055935669492
"NCC19","OUT017",3137.48847300553
"FDS09","OUT018",606.484094955761
"FDZ02","OUT046",1608.21927586157
"FDD35","OUT018",1702.48654752858
"NCY42","OUT017",2379.16891951412
"FDB05","OUT045",3793.61176579575
"FDF20","OUT035",3279.93266585838
"NCO41","OUT018",1299.00354662404
"FDC40","OUT027",2739.95038891622
"FDV58","OUT045",3033.00518960368
"FDZ57","OUT045",2044.19253182481
"DRM35","OUT046",2849.8629423303
"DRN36","OUT018",1227.27230267503
"FDQ13","OUT046",1409.82530894687
"DRO35","OUT010",-46.4596539920631
"NCD43","OUT035",1911.33524773719
"FDA51","OUT018",1515.02392792344
"NCX17","OUT027",5106.23052730108
"NCZ17","OUT049",752.643274842851
"FDR11","OUT027",4013.04464944465
"FDW34","OUT049",3933.34233813232
"FDN50","OUT017",1688.15629815971
"FDS09","OUT046",860.819303987448
"FDS48","OUT018",2146.06925419887
"FDL44","OUT049",2738.69620560453
"DRF48","OUT018",2682.1719108332
"FDA14","OUT018",2035.15022679454
"NCD30","OUT049",1633.56194715666
"FDI16","OUT017",952.197726709701
"NCG06","OUT035",4200.28868823076
"DRZ24","OUT035",2045.70289221209
"NCS17","OUT045",1451.76541857619
"FDB37","OUT045",3803.99750532179
"FDE10","OUT035",2246.47825920732
"FDC57","OUT045",3046.26866430207
"FDM12","OUT018",2745.15262387821
"FDE24","OUT049",2329.90100441977
"FDW22","OUT045",3452.1257843309
"DRD01","OUT027",2349.96780203357
"NCZ18","OUT027",5376.01566145913
"FDN49","OUT045",652.487224717095
"FDR22","OUT035",2009.90876357902
"FDV08","OUT019",-1055.9263807867
"FDY39","OUT046",2987.2908761785
"FDV36","OUT049",2126.23548605306
"FDO60","OUT045",703.02910262359
"FDU04","OUT027",3406.32133913156
"FDR20","OUT027",2321.00174979596
"FDW19","OUT019",-42.6214071746839
"FDU40","OUT049",3159.95022712413
"FDK15","OUT045",1489.95909460292
"DRF15","OUT035",2568.70066517208
"FDQ25","OUT017",2943.19181843625
"FDI48","OUT019",-976.24295587998
"FDS49","OUT046",1277.92458166324
"FDV22","OUT046",2564.2438190238
"NCV42","OUT046",1726.3588418565
"FDX26","OUT046",2871.28170629621
"FDI33","OUT018",1180.61749863089
"FDZ14","OUT049",2034.83029158033
"FDG10","OUT013",1010.39294058132
"FDM38","OUT018",626.803548360917
"FDG26","OUT027",5528.00973962712
"FDH46","OUT035",1818.63165089083
"FDN13","OUT018",1313.24527141515
"FDU57","OUT035",2550.6419038521
"NCI06","OUT046",2817.64430954959
"FDM38","OUT045",863.149838542825
"NCG42","OUT010",123.332157826518
"FDL39","OUT045",2781.61071933625
"FDT31","OUT019",1187.27160469129
"FDV59","OUT013",3481.40819202738
"FDB49","OUT035",1818.45990768234
"FDD58","OUT049",1718.51567955628
"DRN59","OUT046",768.060600396852
"FDX48","OUT049",2592.78217638045
"FDQ11","OUT049",4173.93220555022
"FDY12","OUT049",987.013967406305
"FDQ11","OUT045",4026.73733407479
"DRI11","OUT017",1975.12696521444
"FDY32","OUT027",4053.84239426486
"FDS51","OUT045",939.072568364796
"FDR19","OUT010",396.530708179405
"DRB13","OUT018",2768.36835675086
"FDS21","OUT035",1218.06854337769
"FDQ40","OUT045",2748.73748023739
"NCE55","OUT013",2769.6755103521
"FDX43","OUT027",4105.24560976782
"FDS12","OUT049",2070.23682620366
"DRK01","OUT027",2954.47717976172
"FDN25","OUT017",1070.85953823116
"FDB60","OUT046",3103.52802106053
"FDQ13","OUT017",1505.86342164155
"DRK13","OUT045",3003.62199592134
"DRF25","OUT018",310.546790523492
"NCD42","OUT019",-1210.32604982223
"FDW25","OUT045",1337.67845687973
"NCV29","OUT027",4302.78820089078
"NCK42","OUT035",3514.19438090879
"DRJ13","OUT027",3948.13782895511
"DRD15","OUT017",3772.10425501804
"FDM27","OUT045",2429.9644837718
"FDZ50","OUT018",2640.56684847226
"FDC04","OUT046",3790.44027311556
"FDF50","OUT049",3228.21426367345
"FDP15","OUT045",3995.52039021379
"FDK46","OUT035",4226.18936682562
"FDZ56","OUT018",2452.54407707389
"FDY60","OUT049",2484.84678240074
"FDB10","OUT035",3876.76007919887
"FDR57","OUT045",2450.80431382702
"FDU58","OUT049",3107.30300707031
"FDH02","OUT046",1521.8471852509
"FDP48","OUT013",2971.99770128648
"FDI46","OUT035",4108.56279916194
"FDW56","OUT013",3118.90909651544
"NCM19","OUT010",-120.648938179631
"FDS50","OUT027",4906.90137494715
"FDK24","OUT013",770.709760407881
"FDO36","OUT017",2970.01929141572
"FDK45","OUT027",3490.06902796022
"NCL05","OUT045",681.926389799383
"FDL32","OUT018",1594.70669981456
"FDA28","OUT049",2136.23401818182
"FDY36","OUT018",957.513060154894
"FDP32","OUT018",1782.1204806766
"FDL50","OUT046",2051.63694582276
"DRC24","OUT049",2504.72874429582
"NCS18","OUT017",1800.93211220915
"FDD16","OUT017",1316.27505851848
"NCV18","OUT013",1352.68253439259
"FDX07","OUT046",3016.82187312484
"NCZ05","OUT027",3122.18609960786
"NCI31","OUT013",632.023001526596
"FDK14","OUT049",1486.54004063511
"NCR06","OUT045",634.495393040504
"NCF54","OUT049",2816.37186222681
"DRG23","OUT010",473.603717493473
"FDD53","OUT046",714.573451228914
"NCM31","OUT027",3660.22426730665
"FDT16","OUT017",4254.27418564091
"FDR40","OUT035",1466.36810291491
